context,question,answer,source,type
"7. Phạt liền từ 6.000.000 đồng đến 8.000.000 đồng đối với người điều khiển xe thực hiện một trong các hành vi vi phạm sau đây:
a) Điều khiển xe trên đường mà trong máu hoặc hơi thở có nồng độ cồn vượt quá 50 miligam đến 80 miligam/100 mililít máu hoặc vượt quá 0,25 miligam đến 0,4 miligam/1 lít khí thở;
b) Không chấp hành hiệu lệnh, hướng dẫn của người điều khiển giao thông hoặc người kiểm soát giao thông;
c) Không chấp hành hiệu lệnh của đèn tín hiệu giao thông;
d) Đi ngược chiều của đường một chiều, đi ngược chiều trên đường có biển “Cấm đi ngược chiều”, trừ các hành vi vi phạm quy định tại điểm đ khoản 9 Điều này và các trường hợp xe ưu tiên đang đi làm nhiệm vụ khẩn cấp theo quy định.",Những hành vi vi phạm giao thông nào sẽ bị phạt từ 6.000.000 đồng đến 8.000.000 đồng?,"Điều khiển xe trên đường mà trong máu hoặc hơi thở có nồng độ cồn vượt quá 50 miligam đến 80 miligam/100 mililít máu hoặc vượt quá 0,25 miligam đến 0,4 miligam/1 lít khí thở; Không chấp hành hiệu lệnh, hướng dẫn của người điều khiển giao thông hoặc người kiểm soát giao thông; Không chấp hành hiệu lệnh của đèn tín hiệu giao thông; Đi ngược chiều của đường một chiều, đi ngược chiều trên đường có biển “Cấm đi ngược chiều”",NĐ 168/2024/NĐ-CP,synthesis
"3. Người có hàng hoá ký gửi phải lập tờ khai gửi hàng hoá, trong đó kê khai tên, số lượng, khối lượng hàng hoá; tên, địa chỉ, số định danh cá nhân của người gửi và người nhận hàng hóa.
4. Đơn vị kinh doanh vận tải có trách nhiệm kiểm tra hàng hoá ký gửi theo tờ khai gửi hàng hoá và xác nhận vào tờ khai gửi hàng hoá. Tờ khai gửi hàng hoá được lập thành 02 bản, mỗi bên giữ một bản.",Người gửi hàng hóa cần kê khai những thông tin gì khi lập tờ khai gửi hàng hoá?,"Tên, số lượng, khối lượng hàng hoá; tên, địa chỉ, số định danh cá nhân của người gửi và người nhận hàng hóa.",Luật-35-2024-QH15,direct
"1. Thay thế cụm từ ""Tổng cục Đường bộ Việt Nam"" thành ""Cục Đường bộ Việt Nam"" tại: Điểm a khoản 3, khoản 4 Điều 12; điểm c khoản 7 Điều 19; điểm b và điểm d khoản 5, khoản 13 Điều 22; điểm d khoản 5 Điều 34; Phụ lục I, Phụ lục III.
2. Sửa đổi, bổ sung điểm a khoản 3 và khoản 8",Những điểm nào trong luật sẽ được thay thế và sửa đổi?,"Điểm a khoản 3, khoản 4 Điều 12; điểm c khoản 7 Điều 19; điểm b và điểm d khoản 5, khoản 13 Điều 22; điểm d khoản 5 Điều 34; Phụ lục I, Phụ lục III; điểm a khoản 3 và khoản 8",Nghị định 41.2024.NĐ-CP,synthesis
"1. Báo hiệu đường bộ được lắp đặt bao gồm:
a) Đèn tín hiệu giao thông;
b) Biển báo hiệu đường bộ gồm: biển báo cấm, biển báo nguy hiểm, biển hiệu lệnh, biển chỉ dẫn, biển phụ;
c) Vạch kẻ đường và các dấu hiệu khác trên mặt đường (gọi chung là vạch kẻ đường);
d) Cọc tiêu, đinh phản quang, tiêu phản quang, cột Km, cọc H, mốc lộ giới;
đ) Tường bảo vệ và rào chắn;
e) Thiết bị âm thanh báo hiệu đường bộ.",Báo hiệu đường bộ được lắp đặt gồm những loại nào?,"Đèn tín hiệu giao thông; biển báo hiệu đường bộ; vạch kẻ đường; cọc tiêu, đinh phản quang, tiêu phản quang, cột Km, cọc H, mốc lộ giới; tường bảo vệ và rào chắn; thiết bị âm thanh báo hiệu đường bộ",Luật-35-2024-QH15,synthesis
"2. Căn cứ vào tính chất, mức độ vi phạm, cá nhân, tổ chức vi phạm hành chính về trật tự, an toàn giao thông trong lĩnh vực giao thông đường bộ còn có thể bị áp dụng một hoặc nhiều hình thức xử phạt bổ sung sau đây:
a) Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn;
b) Đình chỉ hoạt động có thời hạn;
c) Tịch thu tang vật vi phạm hành chính, phương tiện được sử dụng để vi phạm hành chính trong trường hợp không áp dụng là hình thức xử phạt chính theo quy định tại điểm c khoản 1 Điều này.","Nếu cá nhân, tổ chức vi phạm hành chính về trật tự, an toàn giao thông đường bộ thì có thể bị áp dụng hình thức xử phạt bổ sung nào?","Tước quyền sử dụng giấy phép, chứng chỉ hành nghề có thời hạn; Đình chỉ hoạt động có thời hạn; Tịch thu tang vật vi phạm hành chính, phương tiện được sử dụng để vi phạm hành chính.",NĐ 168/2024/NĐ-CP,condition
"13. Đơn vị kinh doanh vận tải phải có bộ phận quản lý an toàn. Đơn vị kinh doanh vận tải, đơn vị hoạt động vận tải nội bộ phải bảo đảm công tác quản lý an toàn giao thông trong hoạt động vận tải bằng xe ô tô, bằng xe bốn bánh có gắn động cơ.
14. Chính phủ quy định chi tiết Điều này.","Các đơn vị nào phải bảo đảm công tác quản lý an toàn giao thông trong hoạt động vận tải bằng xe ô tô, bằng xe bốn bánh có gắn động cơ?","Đơn vị kinh doanh vận tải, đơn vị hoạt động vận tải nội bộ",Luật-35-2024-QH15,synthesis
"3. Ngoài việc bị áp dụng hình thức xử phạt, người điều khiển phương tiện thực hiện hành vi quy định tại khoản 2 Điều này bị trừ điểm giấy phép lái xe 02 điểm.
CÁC VI PHẠM KHÁC LIÊN QUAN ĐẾN TRẬT TỰ, AN TOÀN
GIAO THÔNG TRONG LĨNH VỰC GIAO THÔNG ĐƯỜNG BỘ",Nếu người điều khiển phương tiện thực hiện hành vi quy định tại khoản 2 Điều này thì bị xử lý như thế nào?,Bị áp dụng hình thức xử phạt và bị trừ điểm giấy phép lái xe 02 điểm.,NĐ 168/2024/NĐ-CP,condition
"3. Thông tin thay đổi bao gồm:
a) Thông tin điều chỉnh tổ chức giao thông trong một thời gian nhất định phục vụ sửa chữa, bảo trì công trình; thực hiện bảo đảm trật tự, an toàn giao thông đường bộ;
b) Thông tin về tình hình giao thông trên đường cao tốc; thông tin về vị trí, thời gian xảy ra tai nạn giao thông đường bộ, ùn tắc giao thông, sự cố công trình, sự cố cháy, nổ, vị trí sửa chữa, bảo trì công trình;
c) Thông tin thời tiết, sự kiện thiên tai ảnh hưởng đến giao thông;
d) Hiệu lệnh của người chỉ huy, điều khiển giao thông, thông tin trên đèn tín hiệu giao thông, thông tin trên biển báo điện tử và các thông tin khác.",Thông tin thay đổi về giao thông đường bộ bao gồm những gì?,"Thông tin điều chỉnh tổ chức giao thông, tình hình giao thông trên đường cao tốc, thông tin thời tiết, sự kiện thiên tai và hiệu lệnh của người chỉ huy, điều khiển giao thông.",Luật-35-2024-QH15,direct
"3. Bộ Giao thông vận tải đầu tư tuyến, đoạn tuyến quốc lộ và các công trình thuộc kết cấu hạ tầng đường bộ thuộc phạm vi quản lý theo quy định của Luật Đầu tư công, Luật Đầu tư theo phương thức đối tác công tư và quy định khác của pháp luật có liên quan.","Bộ Giao thông vận tải thực hiện đầu tư tuyến, đoạn tuyến quốc lộ và các công trình thuộc kết cấu hạ tầng đường bộ theo những quy định nào?",Luật Đầu tư công; Luật Đầu tư theo phương thức đối tác công tư; quy định khác của pháp luật có liên quan,Luật-35-2024-QH15,synthesis
"4. Không được quay đầu xe ở phần đường dành cho người đi bộ qua đường, trên cầu, đầu cầu, gầm cầu vượt, ngầm, tại nơi đường bộ giao nhau cùng mức với đường sắt, đường hẹp, đường dốc, đoạn đường cong tầm nhìn bị che khuất, trên đường cao tốc, trong hầm đường bộ, trên đường một chiều, trừ khi có hiệu lệnh của người điều khiển giao thông hoặc chỉ dẫn của biển báo hiệu tạm thời.",Tôi có được phép quay đầu xe trên đường cao tốc không?,"Không, trừ khi có hiệu lệnh của người điều khiển giao thông hoặc chỉ dẫn của biển báo hiệu tạm thời.",luat trật tự,direct
"5. Phạt tiền từ 3.000.000 đồng đến 4.000.000 đồng đối với một trong các hành vi vi phạm sau đây:
a) Điều khiển xe có giấy chứng nhận hoặc tem kiểm định an toàn kỹ thuật và bảo vệ môi trường nhưng đã hết hiệu lực (hạn sử dụng) dưới 01 tháng (kể cả rơ moóc và sơ mi rơ moóc);
b) Điều khiển xe không đủ hệ thống hàm hoặc có đủ hệ thống hãm nhưng không có tác dụng, không đúng tiêu chuẩn an toàn kỹ thuật (kể cả rơ moóc và sơ mi rơ moóc);
c) Điều khiển xe kinh doanh vận tải có niên hạn sử dụng không bảo đảm điều kiện của hình thức kinh doanh đã đăng ký;
d) Điều khiển xe lắp đặt, sử dụng còi vượt quá âm lượng theo quy định.",Những hành vi vi phạm nào sẽ bị phạt tiền từ 3.000.000 đồng đến 4.000.000 đồng?,"Điều khiển xe có giấy chứng nhận hoặc tem kiểm định an toàn kỹ thuật và bảo vệ môi trường nhưng đã hết hiệu lực dưới 01 tháng; điều khiển xe không đủ hệ thống hàm hoặc có đủ hệ thống hãm nhưng không có tác dụng, không đúng tiêu chuẩn an toàn kỹ thuật; điều khiển xe kinh doanh vận tải có niên hạn sử dụng không bảo đảm điều kiện của hình thức kinh doanh đã đăng ký; điều khiển xe lắp đặt, sử dụng còi vượt quá âm lượng theo quy định",NĐ 168/2024/NĐ-CP,synthesis
"3. Tại các đoạn đường chồng lấn, giao nhau, phần đất để bảo vệ, bảo trì đường bộ được xác định theo đường có cấp kỹ thuật cao hơn; đối với các đường liền kề nhau, phần đất để bảo vệ, bảo trì đường bộ được xác định từ mép của đường ngoài cùng trở ra.","Phần đất để bảo vệ, bảo trì đường bộ được xác định như thế nào tại các đoạn đường chồng lấn, giao nhau và các đường liền kề nhau?",theo đường có cấp kỹ thuật cao hơn; từ mép của đường ngoài cùng trở ra,Luật-35-2024-QH15,synthesis
"1. Tuân thủ Hiến pháp, pháp luật Việt Nam và điều ước quốc tế mà nước 2. Bảo đảm giao thông đường bộ được trật tự, an toàn, thông suốt, góp phần phát triển kinh tế - xã hội, bảo đảm quốc phòng, an ninh và bảo vệ môi trường; phòng ngừa vi phạm pháp luật về trật tự, an toàn giao thông đường bộ, tai nạn giao thông đường bộ và ùn tắc giao thông; bảo vệ tính mạng, sức khỏe, tài sản của cá nhân và tài sản của cơ quan, tổ chức.",Mục đích của việc tuân thủ Hiến pháp và pháp luật về giao thông đường bộ là gì?,"Bảo đảm giao thông đường bộ được trật tự, an toàn, thông suốt, góp phần phát triển kinh tế - xã hội, bảo đảm quốc phòng, an ninh và bảo vệ môi trường",luat trật tự,direct
"2. Việc cấp chứng nhận đăng ký xe cơ giới, xe máy chuyên dùng trong trường hợp thay đổi chủ xe phải bảo đảm các điều kiện sau đây:
a) Chứng nhận thu hồi đăng ký xe, biển số xe; chứng nhận thu hồi đăng ký xe đối với trường hợp chuyển nhượng, trao đổi, tặng cho, để thừa kế xe gắn với biển số xe trúng đấu giá;
b) Các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.","Nếu chủ xe thay đổi thì cần những điều kiện gì để cấp chứng nhận đăng ký xe cơ giới, xe máy chuyên dùng?","Chứng nhận thu hồi đăng ký xe, biển số xe; chứng nhận thu hồi đăng ký xe đối với trường hợp chuyển nhượng, trao đổi, tặng cho, để thừa kế xe gắn với biển số xe trúng đấu giá và các điều kiện quy định tại điểm b và điểm c khoản 1 Điều này.",luat trật tự,condition
