context,question,answer,source,type
"3. Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố.",Cấp kỹ thuật của đường bộ được quy định theo tiêu chuẩn nào?,Cấp kỹ thuật của đường bộ được quy định theo quy chuẩn kỹ thuật quốc gia và tiêu chuẩn kỹ thuật.,Luật-35-2024-QH15,direct
"3. Cấp kỹ thuật của đường bộ quy định tại các điểm a, b và d khoản 2 Điều này thực hiện theo quy chuẩn kỹ thuật quốc gia do Bộ trưởng Bộ Giao thông vận tải ban hành và tiêu chuẩn kỹ thuật do cấp có thẩm quyền công bố.",Nếu đường bộ không đáp ứng cấp kỹ thuật thì sao?,Đường bộ không đáp ứng cấp kỹ thuật sẽ không được phép đưa vào sử dụng.,Luật-35-2024-QH15,condition
"Điều 23 như sau:
""2. Tổ chức xây dựng và công bố danh mục các trạm dừng nghỉ trên quốc lộ; xây dựng phần mềm quản lý tuyến vận tải khách cố định; hướng dẫn về tổ chức, quản lý và tiêu chí thiết lập tuyến, điểm dừng đón, trả khách tuyến cố định, mẫu Lệnh vận chuyển; việc kiểm tra thực hiện điều kiện đối với xe ô tô, lái xe và xác nhận vào Lệnh vận chuyển."".
13. Sửa đổi, bổ sung khoản 4",Làm thế nào để biết danh mục các trạm dừng nghỉ trên quốc lộ?,Danh mục các trạm dừng nghỉ trên quốc lộ sẽ được công bố sau khi tổ chức xây dựng.,Nghị định 41.2024.NĐ-CP,direct
"Điều 23 như sau:
""2. Tổ chức xây dựng và công bố danh mục các trạm dừng nghỉ trên quốc lộ; xây dựng phần mềm quản lý tuyến vận tải khách cố định; hướng dẫn về tổ chức, quản lý và tiêu chí thiết lập tuyến, điểm dừng đón, trả khách tuyến cố định, mẫu Lệnh vận chuyển; việc kiểm tra thực hiện điều kiện đối với xe ô tô, lái xe và xác nhận vào Lệnh vận chuyển."".
13. Sửa đổi, bổ sung khoản 4","Có những loại giấy tờ gì cần cho việc vận chuyển khách cố định và quy trình kiểm tra thực hiện điều kiện đối với xe ô tô, lái xe như thế nào?","Có Lệnh vận chuyển là một trong những giấy tờ cần cho việc vận chuyển khách cố định, việc kiểm tra thực hiện điều kiện đối với xe ô tô, lái xe và xác nhận vào Lệnh vận chuyển sẽ được thực hiện theo hướng dẫn.",Nghị định 41.2024.NĐ-CP,synthesis
"16. Ngoài việc bị áp dụng hình thức xử phạt, cá nhân, tổ chức thực hiện hành vi vi phạm còn bị áp dụng các biện pháp khắc phục hậu quả sau đây:
a) Thực hiện hành vi quy định tại khoản 3 Điều này buộc phá dỡ các vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông;
b) Thực hiện hành vi quy định tại khoản 12 Điều này buộc khôi phục lại tình trạng ban đầu đã bị thay đổi do vi phạm hành chính gây ra.",Nếu tôi vô tình che khuất biển báo hiệu đường bộ thì tôi sẽ bị xử lý như thế nào?,"Nếu bạn vô tình che khuất biển báo hiệu đường bộ, bạn sẽ buộc phải phá dỡ các vật che khuất biển báo hiệu đường bộ.",NĐ 168/2024/NĐ-CP,condition
"16. Ngoài việc bị áp dụng hình thức xử phạt, cá nhân, tổ chức thực hiện hành vi vi phạm còn bị áp dụng các biện pháp khắc phục hậu quả sau đây:
a) Thực hiện hành vi quy định tại khoản 3 Điều này buộc phá dỡ các vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông;
b) Thực hiện hành vi quy định tại khoản 12 Điều này buộc khôi phục lại tình trạng ban đầu đã bị thay đổi do vi phạm hành chính gây ra.",Các biện pháp khắc phục hậu quả khi vi phạm giao thông gồm những gì và ai sẽ thực hiện việc này?,"Các biện pháp khắc phục hậu quả khi vi phạm giao thông gồm buộc phá dỡ các vật che khuất biển báo hiệu đường bộ, đèn tín hiệu giao thông và khôi phục lại tình trạng ban đầu đã bị thay đổi do vi phạm hành chính gây ra, được thực hiện bởi cá nhân, tổ chức thực hiện hành vi vi phạm.",NĐ 168/2024/NĐ-CP,synthesis
"Điều 4 Thông tư này; sát hạch tại trung tâm sát hạch lái xe, có hai sát hạch viên ngồi trên xe chấm điểm trực tiếp nội dung sát hạch lái xe trong hình và trên đường;
b) Sát hạch để cấp giấy phép lái xe hạng B số tự động cho người khuyết tật, trừ người khuyết tật bàn chân phải hoặc bàn tay phải hoặc bàn tay trái: thí sinh thực hiện đủ nội dung và quy trình sát hạch quy định tại",Nếu người khuyết tật bàn chân phải thì có được phép sát hạch để cấp giấy phép lái xe hạng B số tự động không?,Người khuyết tật bàn chân phải được phép sát hạch để cấp giấy phép lái xe hạng B số tự động.,TT 12/2024/TT-BGTVT,condition
"Điều 4 Thông tư này; sát hạch tại trung tâm sát hạch lái xe, có hai sát hạch viên ngồi trên xe chấm điểm trực tiếp nội dung sát hạch lái xe trong hình và trên đường;
b) Sát hạch để cấp giấy phép lái xe hạng B số tự động cho người khuyết tật, trừ người khuyết tật bàn chân phải hoặc bàn tay phải hoặc bàn tay trái: thí sinh thực hiện đủ nội dung và quy trình sát hạch quy định tại",Quy trình sát hạch lái xe tại trung tâm sát hạch gồm những bước gì và ai sẽ chịu trách nhiệm chấm điểm?,"Quy trình sát hạch lái xe tại trung tâm sát hạch gồm sát hạch tại trung tâm, có hai sát hạch viên ngồi trên xe chấm điểm trực tiếp nội dung sát hạch lái xe trong hình và trên đường.",TT 12/2024/TT-BGTVT,synthesis
"6. Đường gom phải được xây dựng ngoài hành lang an toàn đường bộ, trừ trường hợp đường gom đồng thời là đường bên. Trường hợp không thể bố trí được đường gom ngoài hành lang an toàn đường bộ thì có thể bố trí trong hành lang an toàn đường bộ, nhưng phải đáp ứng các điều kiện sau đây:
a) Chiều rộng hành lang an toàn đường bộ còn lại đủ để mở rộng đường theo quy hoạch;
b) Bảo đảm an toàn công trình đường bộ;
c) Bảo đảm an toàn giao thông đường bộ và tầm nhìn xe chạy.",Đường gom phải được xây dựng ở đâu?,Đường gom phải được xây dựng ngoài hành lang an toàn đường bộ.,Luật-35-2024-QH15,direct
"6. Đường gom phải được xây dựng ngoài hành lang an toàn đường bộ, trừ trường hợp đường gom đồng thời là đường bên. Trường hợp không thể bố trí được đường gom ngoài hành lang an toàn đường bộ thì có thể bố trí trong hành lang an toàn đường bộ, nhưng phải đáp ứng các điều kiện sau đây:
a) Chiều rộng hành lang an toàn đường bộ còn lại đủ để mở rộng đường theo quy hoạch;
b) Bảo đảm an toàn công trình đường bộ;
c) Bảo đảm an toàn giao thông đường bộ và tầm nhìn xe chạy.",Nếu không thể bố trí đường gom ngoài hành lang an toàn đường bộ thì có được bố trí trong hành lang không?,"Nếu không thể bố trí đường gom ngoài hành lang an toàn đường bộ thì có thể bố trí trong hành lang an toàn đường bộ, nhưng phải đáp ứng các điều kiện quy định.",Luật-35-2024-QH15,condition
"6. Đường gom phải được xây dựng ngoài hành lang an toàn đường bộ, trừ trường hợp đường gom đồng thời là đường bên. Trường hợp không thể bố trí được đường gom ngoài hành lang an toàn đường bộ thì có thể bố trí trong hành lang an toàn đường bộ, nhưng phải đáp ứng các điều kiện sau đây:
a) Chiều rộng hành lang an toàn đường bộ còn lại đủ để mở rộng đường theo quy hoạch;
b) Bảo đảm an toàn công trình đường bộ;
c) Bảo đảm an toàn giao thông đường bộ và tầm nhìn xe chạy.",Có mấy điều kiện để bố trí đường gom trong hành lang an toàn đường bộ và quy trình thực hiện gồm những bước gì?,"Có 3 điều kiện để bố trí đường gom trong hành lang an toàn đường bộ, bao gồm chiều rộng hành lang an toàn đường bộ còn lại đủ để mở rộng đường theo quy hoạch, bảo đảm an toàn công trình đường bộ và bảo đảm an toàn giao thông đường bộ và tầm nhìn xe chạy.",Luật-35-2024-QH15,synthesis
"Điều 125 của Luật Xử lý vi phạm hành chính, nếu quá thời hạn hẹn đến giải quyết vụ việc vi phạm ghi trong biên bản vi phạm hành chính, người vi phạm chưa thực hiện giải quyết vụ việc vi phạm theo quy định mà vẫn tiếp tục điều khiển phương tiện hoặc đưa phương tiện ra tham gia giao thông thì bị áp dụng xử phạt như hành vi không có giấy tờ.",Nếu người vi phạm đã nhận biên bản vi phạm hành chính nhưng chưa đến giải quyết vụ việc thì có bị áp dụng xử phạt không?,Người vi phạm chỉ bị áp dụng xử phạt như hành vi không có giấy tờ nếu quá thời hạn hẹn đến giải quyết vụ việc vi phạm ghi trong biên bản vi phạm hành chính và vẫn tiếp tục điều khiển phương tiện hoặc đưa phương tiện ra tham gia giao thông.,NĐ 168/2024/NĐ-CP,condition
"Điều 17. Phạm vi bảo vệ trên không và phía dưới đường bộ
1. Phạm vi bảo vệ trên không của phần đường theo phương thẳng đứng không thấp hơn chiều cao tĩnh không của đường. Đối với đoạn đường có dự phòng chiều cao tăng cường lớp mặt đường, chiều cao bù lún và các trường hợp cần dự phòng tôn cao mặt đường thì phải cộng chiều cao này với chiều cao tĩnh không.",Chiều cao tĩnh không của đường bộ là bao nhiêu?,Đoạn văn không cung cấp thông tin cụ thể về chiều cao tĩnh không của đường bộ.,Luật-35-2024-QH15,direct
"Điều 17. Phạm vi bảo vệ trên không và phía dưới đường bộ
1. Phạm vi bảo vệ trên không của phần đường theo phương thẳng đứng không thấp hơn chiều cao tĩnh không của đường. Đối với đoạn đường có dự phòng chiều cao tăng cường lớp mặt đường, chiều cao bù lún và các trường hợp cần dự phòng tôn cao mặt đường thì phải cộng chiều cao này với chiều cao tĩnh không.",Nếu đoạn đường cần dự phòng chiều cao tăng cường lớp mặt đường thì chiều cao tĩnh không sẽ thay đổi như thế nào?,Nếu đoạn đường cần dự phòng chiều cao tăng cường lớp mặt đường thì chiều cao tĩnh không sẽ phải cộng thêm chiều cao này.,Luật-35-2024-QH15,condition
"Điều 17. Phạm vi bảo vệ trên không và phía dưới đường bộ
1. Phạm vi bảo vệ trên không của phần đường theo phương thẳng đứng không thấp hơn chiều cao tĩnh không của đường. Đối với đoạn đường có dự phòng chiều cao tăng cường lớp mặt đường, chiều cao bù lún và các trường hợp cần dự phòng tôn cao mặt đường thì phải cộng chiều cao này với chiều cao tĩnh không.",Phạm vi bảo vệ trên không của đường bộ gồm những yếu tố nào và được tính toán như thế nào?,"Phạm vi bảo vệ trên không của đường bộ bao gồm chiều cao tĩnh không của đường và các chiều cao dự phòng khác như chiều cao tăng cường lớp mặt đường, chiều cao bù lún và các trường hợp cần dự phòng tôn cao mặt đường. Các chiều cao dự phòng này được cộng với chiều cao tĩnh không để tính toán phạm vi bảo vệ trên không.",Luật-35-2024-QH15,synthesis
